code,name,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,area,industry,fullname,enname,market,exchange,curr_type,list_status,list_date,delist_date
603183,建研院,28.5862,28.3382,2.5335,3.7334,3.2748,17502.8,10396.8711,10396.8711,184654.54,109686.9901,江苏,建筑工程,苏州市建筑科学研究院集团股份有限公司,"Suzhou Institute of Building Science Group Co.,Ltd",主板,SSE,CNY,L,20170905,
603185,上机数控,20.3709,22.783,2.4436,5.9795,7.0784,17640.0,4410.0,4410.0,409071.6,102267.9,江苏,机床制造,无锡上机数控股份有限公司,"Wuxi Shangji Automation Co.,Ltd.",主板,SSE,CNY,L,20181228,
603186,华正新材,66.1908,52.0711,6.9137,2.9623,2.5389,12935.0,7371.6763,6650.5763,496962.7,283219.8034,浙江,元器件,浙江华正新材料股份有限公司,"Zhejiang Wazam New Materials Co., Ltd.",主板,SSE,CNY,L,20170103,
603187,海容冷链,23.8106,16.9903,2.3035,2.7371,2.2928,11320.0,2800.0,2800.0,331676.0,82040.0,山东,机械基件,青岛海容商用冷链股份有限公司,"Qingdao Hiron Commercial Cold Chain Co., Ltd.",主板,SSE,CNY,L,20181129,
603189,网达软件,419.555,129.6031,4.1941,16.6194,12.6316,22080.0,22080.0,10010.0,335395.2,335395.2,上海,软件服务,上海网达软件股份有限公司,"Shanghai Wondertek Software Co., Ltd",主板,SSE,CNY,L,20160914,
603192,汇得科技,24.6216,22.6038,2.4121,1.785,2.0418,10666.6667,2666.6667,2666.6667,284266.6676,71066.6676,上海,化工原料,上海汇得科技股份有限公司,"Shanghai Huide Science & Technology Co.,Ltd",主板,SSE,CNY,L,20180828,
603196,日播时尚,49.4835,113.7594,2.0628,1.6768,1.6794,24000.0,6540.0,6265.0,189840.0,51731.4,上海,服饰,日播时尚集团股份有限公司,Ribo Fashion Group Company Limited,主板,SSE,CNY,L,20170531,
603197,保隆科技,27.5597,27.9228,4.0998,1.8519,1.4324,16607.7947,9840.1678,9840.1678,426820.3238,252892.3125,上海,汽车配件,上海保隆汽车科技股份有限公司,Shanghai Baolong Automotive Corporation,主板,SSE,CNY,L,20170519,
603198,迎驾贡酒,21.5643,19.0593,3.8029,4.8131,4.5377,80000.0,80000.0,16273.415,1679200.0,1679200.0,安徽,白酒,安徽迎驾贡酒股份有限公司,"Anhui Ying Jia Distillery Co.,Ltd.",主板,SSE,CNY,L,20150528,
603199,九华旅游,26.6105,20.5833,2.0602,5.0492,4.5411,11068.0,11068.0,4230.3286,245045.52,245045.52,安徽,旅游景点,安徽九华山旅游发展股份有限公司,"Anhui Jiuhuashan Tourism Development Co., Ltd.",主板,SSE,CNY,L,20150326,
603200,上海洗霸,24.0247,26.3966,2.4367,4.6515,3.6784,10131.0075,3482.973,3416.8635,192387.8324,66141.6573,上海,环境保护,上海洗霸科技股份有限公司,"Shanghai Emperor of Cleaning Hi-Tech Co., Ltd",主板,SSE,CNY,L,20170601,
603203,快克股份,20.3366,18.8435,3.4335,7.3884,7.0572,15737.9112,15569.8134,5300.4371,319479.5974,316067.212,江苏,专用机械,快克智能装备股份有限公司,"QUICK INTELLIGENT EQUIPMENT CO.,LTD.",主板,SSE,CNY,L,20161108,
603208,江山欧派,27.039,18.3853,3.3555,3.2185,2.3499,8081.6061,3081.6061,3081.6061,412889.2556,157439.2556,浙江,家居用品,江山欧派门业股份有限公司,"Jiangshan Oupai Door Industry Co., Ltd",主板,SSE,CNY,L,20170210,
603214,爱婴室,36.0459,30.5414,4.5307,2.0255,1.8357,10205.9,5520.2839,3600.9942,432526.042,233949.6317,上海,百货,上海爱婴室商务服务股份有限公司,"Shanghai Aiyingshi Co., Ltd",主板,SSE,CNY,L,20180330,
603217,元利科技,17.7838,26.5136,2.0056,3.1412,3.5335,9104.0,2276.0,2276.0,429526.72,107381.68,山东,化工原料,山东元利科技股份有限公司,"Shandong Yuanli Science and Technology Co., Ltd.",主板,SSE,CNY,L,20190620,
603218,日月股份,34.9807,23.039,3.0517,4.1751,3.1312,53134.7,12925.7765,11416.5059,981397.909,238739.092,浙江,工程机械,日月重工股份有限公司,"Riyue Heavy Industry Co,Ltd",主板,SSE,CNY,L,20161228,
603220,中贝通信,44.731,43.1415,4.2357,3.729,3.4804,33776.0,18564.52,15992.37,652890.08,358852.1716,湖北,通信设备,中贝通信集团股份有限公司,"China Bester Group Telecom CO.,LTD.",主板,SSE,CNY,L,20181115,
603222,济民制药,482.0537,424.2762,18.3158,22.1486,20.9803,32000.0,32000.0,11630.0,1545600.0,1545600.0,浙江,化学制药,济民健康管理股份有限公司,"Chimin Health Management Co., Ltd.",主板,SSE,CNY,L,20150217,
603223,恒通股份,36.8769,,1.6954,0.2873,0.2397,28224.0,28224.0,12506.8598,173577.6,173577.6,山东,供气供热,恒通物流股份有限公司,"Hengtong Logistics Co.,Ltd.",主板,SSE,CNY,L,20150630,
603225,新凤鸣,9.9028,13.1369,1.5991,0.4315,0.4188,119123.2581,16664.2581,16664.2581,1409228.1433,197138.1733,浙江,化纤,新凤鸣集团股份有限公司,"Xinfengming Group Co.,Ltd",主板,SSE,CNY,L,20170418,
603226,菲林格尔,34.1814,33.4795,3.8615,4.0457,4.332,15133.105,3955.5802,3955.5802,337770.9036,88288.5501,上海,家居用品,菲林格尔家居科技股份有限公司,"Vohringer Home Technology Co., Ltd.",主板,SSE,CNY,L,20170615,
603227,雪峰科技,55.8507,29.5836,2.3018,1.4215,1.302,65870.0,65870.0,40841.4096,289169.3,289169.3,新疆,化工原料,新疆雪峰科技(集团)股份有限公司,"Xinjiang Xuefeng Sci-Tech (Group) Co.,Ltd",主板,SSE,CNY,L,20150515,
603228,景旺电子,31.4597,31.3735,4.8566,5.0649,4.2955,60237.161,14133.4813,14133.4813,2525141.7891,592475.5361,深圳,元器件,深圳市景旺电子股份有限公司,"Shenzhen Kinwong Electronic Co.,Ltd.",主板,SSE,CNY,L,20170106,
603229,奥翔药业,65.9127,46.7795,4.524,11.8548,9.8655,16000.0,5398.0,4558.0,289120.0,97541.86,浙江,化学制药,浙江奥翔药业股份有限公司,"Zhejiang Ausun Pharmaceutical Co., Ltd.",主板,SSE,CNY,L,20170509,
603232,格尔软件,47.2067,61.5686,5.7219,10.9838,11.1395,12126.8,7266.14,5878.34,338944.06,203088.613,上海,软件服务,格尔软件股份有限公司,"Koal Software Co., Ltd",主板,SSE,CNY,L,20170421,
603233,大参林,49.3472,38.9344,7.8227,2.9613,2.4748,52001.3,8339.653,8339.653,2623465.585,420735.4939,广东,医药商业,大参林医药集团股份有限公司,"Dashenlin Pharmaceutical Group Co.,Ltd.",主板,SSE,CNY,L,20170731,
603236,移远通信,66.6755,73.5646,7.2581,4.4546,3.2574,8918.0,2230.0,2230.0,1203394.92,300916.2,上海,通信设备,上海移远通信技术股份有限公司,"Quectel Wireless Solutions Co.,Ltd",主板,SSE,CNY,L,20190716,
603238,诺邦股份,36.7902,25.0276,2.3312,2.1708,1.9139,12000.0,3000.0,3000.0,203280.0,50820.0,浙江,纺织,杭州诺邦无纺股份有限公司,"HangZhou Nbond Nonwovens Co., Ltd.",主板,SSE,CNY,L,20170222,
603239,浙江仙通,21.8276,37.7682,2.7787,3.7928,4.4066,27072.0,9072.0,9072.0,267200.64,89540.64,浙江,汽车配件,浙江仙通橡塑股份有限公司,"Zhejiang Xiantong Rubber&Plastic Co.,Ltd",主板,SSE,CNY,L,20161230,
603256,宏和科技,75.1213,108.4417,9.0961,15.419,18.76,87780.0,8780.0,8780.0,1275443.4,127573.4,上海,玻璃,宏和电子材料科技股份有限公司,"Grace Fabric Technology Co.,Ltd.",主板,SSE,CNY,L,20190719,
603258,电魂网络,40.1255,28.5261,2.8679,11.6043,8.4821,24371.1,24000.0,7112.22,520322.985,512400.0,浙江,互联网,杭州电魂网络科技股份有限公司,"Hangzhou Electronic Soul Network Technology Co.,Ltd",主板,SSE,CNY,L,20161026,
603259,药明康德,65.7223,70.8374,8.6202,15.4537,12.4105,163818.3787,100607.6502,61999.6455,14856688.7643,9124107.7966,江苏,化学制药,无锡药明康德新药开发股份有限公司,"WuXi Apptec Co.,Ltd.",主板,SSE,CNY,L,20180508,
603260,合盛硅业,9.2992,18.3703,3.1614,2.3551,2.842,93800.0,36517.8527,13555.9801,2608578.0,1015561.4836,浙江,化工原料,合盛硅业股份有限公司,"Hoshine Silicon Industry Co.,Ltd.",主板,SSE,CNY,L,20171030,
603266,天龙股份,30.9613,33.5683,2.3653,2.2445,2.3145,19864.264,4900.0,4900.0,207978.8441,51303.0,浙江,塑料,宁波天龙电子股份有限公司,"Ningbo Tianlong Electronics Co., Ltd.",主板,SSE,CNY,L,20170110,
603267,鸿远电子,32.7253,27.3814,3.5177,7.7385,7.044,16534.0,4134.0,4134.0,714599.48,178671.48,北京,元器件,北京元六鸿远电子科技股份有限公司,"Beijing Yuanliu Hongyuan Electronic Technology Co., Ltd.",主板,SSE,CNY,L,20190515,
603268,松发股份,52.0426,62.8901,3.0475,3.3131,3.3095,12416.88,12416.88,4994.08,195814.1976,195814.1976,广东,陶瓷,广东松发陶瓷股份有限公司,"Guangdong Songfa Ceramics Co., Ltd.",主板,SSE,CNY,L,20150319,
603269,海鸥股份,36.2708,35.9132,1.8213,1.9938,1.8719,9147.0,5909.5,5341.54,120374.52,77769.02,江苏,机械基件,江苏海鸥冷却塔股份有限公司,"Jiangsu Seagull Cooling Tower Co.,Ltd.",主板,SSE,CNY,L,20170517,
603277,银都股份,16.0949,14.223,2.0626,2.6908,2.396,40996.5,15639.6,6600.0,399715.875,152486.1,浙江,专用机械,银都餐饮设备股份有限公司,"Yindu Kitchen Equipment Co.,Ltd",主板,SSE,CNY,L,20170911,
603278,大业股份,12.2968,14.7084,1.5878,1.0352,0.9529,28992.78,11987.428,9442.248,252527.1138,104410.4979,山东,钢加工,山东大业股份有限公司,"Shandong Daye Co., Ltd.",主板,SSE,CNY,L,20171113,
603279,景津环保,33.4459,26.018,3.209,2.8016,2.4437,40003.5,4050.0,4050.0,817671.54,82782.0,山东,环境保护,景津环保股份有限公司,"Jingjin Environmental Protection Co.,Ltd.",主板,SSE,CNY,L,20190729,
603283,赛腾股份,34.2156,30.486,4.4155,4.5792,4.1098,16979.8874,4101.73,4101.73,414139.4537,100041.1947,江苏,专用机械,苏州赛腾精密电子股份有限公司,"Suzhou Secote Precision Electronic Co., Ltd",主板,SSE,CNY,L,20171225,
603286,日盈电子,56.5037,56.7225,2.8154,3.504,3.0542,8807.6,4575.1,3807.6,124803.692,64829.167,江苏,汽车配件,江苏日盈电子股份有限公司,"Jiangsu Riying Electronics Co., Ltd.",主板,SSE,CNY,L,20170627,
603288,海天味业,68.5484,59.029,19.8621,17.5644,15.6264,270036.934,270036.934,68113.6439,29920092.2872,29920092.2872,广东,食品,佛山市海天调味食品股份有限公司,Foshan Haitian Flavouring and Food Company Ltd.,主板,SSE,CNY,L,20140211,
603289,泰瑞机器,23.4509,19.7082,2.3559,2.9766,2.9359,26680.0,13629.4782,8118.6024,235851.2,120484.5873,浙江,专用机械,泰瑞机器股份有限公司,"Tederic Machinery Co., Ltd",主板,SSE,CNY,L,20171031,
603297,永新光学,26.6631,25.1027,2.98,5.788,5.9394,10920.0,5108.1173,3102.5423,324870.0,151966.4897,浙江,电器仪表,宁波永新光学股份有限公司,"NINGBO YONG XIN OPTICS CO., LTD.",主板,SSE,CNY,L,20180910,
603298,杭叉集团,14.6179,13.434,1.9254,0.9463,0.915,61885.418,17058.5639,17058.5639,798940.7464,220226.0599,浙江,专用机械,杭叉集团股份有限公司,"Hangcha Group Co.,Ltd.",主板,SSE,CNY,L,20161227,
603299,苏盐井神,35.0205,19.3011,1.302,1.8358,1.3094,77573.0854,55944.0,28167.6029,507327.9785,365873.76,江苏,化工原料,江苏苏盐井神股份有限公司,"Jiang Su Suyan Jingshen Co.,Ltd",主板,SSE,CNY,L,20151231,
603300,华铁应急,,30.7345,2.1986,4.574,3.8873,68008.3044,63636.4887,36499.1057,406009.5773,379909.8375,浙江,钢加工,浙江华铁应急设备科技股份有限公司,"Zhejiang Huatie Emergency Equipment Science & Technology Co.,Ltd.",主板,SSE,CNY,L,20150529,
603301,振德医疗,20.3005,18.872,2.228,1.8499,1.5677,14000.0,5450.55,5275.45,264320.0,102906.384,浙江,医疗保健,振德医疗用品股份有限公司,"Zhende Medical Co., Ltd.",主板,SSE,CNY,L,20180412,
603303,得邦照明,18.627,16.5854,1.7831,1.1536,1.0863,48771.5366,12051.5366,12051.5366,460891.0209,113887.0209,浙江,家用电器,横店集团得邦照明股份有限公司,"Hengdian Group Tospo Lighting Co.,Ltd.",主板,SSE,CNY,L,20170330,
603305,旭升股份,41.1217,60.4361,8.3708,11.0243,11.5252,40060.175,6326.5246,6326.5246,1207814.2763,190744.7167,浙江,汽车配件,宁波旭升汽车技术股份有限公司,"Ningbo Xusheng Auto Technology Co.,Ltd",主板,SSE,CNY,L,20170710,
603306,华懋科技,14.3807,17.9362,1.7041,4.043,4.2551,31057.4706,30701.9706,14334.0996,397535.6237,392985.2237,福建,汽车配件,华懋(厦门)新材料科技股份有限公司,"HMT(Xiamen) New Technical Materials Co.,Ltd",主板,SSE,CNY,L,20140926,
603308,应流股份,78.0571,51.9418,1.5997,3.3959,3.1335,48796.2086,43375.4341,26708.2803,570915.6406,507492.579,安徽,专用机械,安徽应流机电股份有限公司,"Anhui Yingliu Electromechanical Co.,Ltd.",主板,SSE,CNY,L,20140122,
603309,维力医疗,40.1205,20.5899,2.5937,3.5182,2.7419,20000.0,20000.0,7865.0572,262400.0,262400.0,广东,医疗保健,广州维力医疗器械股份有限公司,"Well Lead Medical Co., Ltd.",主板,SSE,CNY,L,20150302,
603311,金海环境,36.0639,34.312,2.9075,4.1502,3.6791,21000.0,21000.0,8879.5564,234570.0,234570.0,浙江,专用机械,浙江金海环境技术股份有限公司,"Zhejiang Goldensea Environment Technology Co.,Ltd",主板,SSE,CNY,L,20150518,
603313,梦百合,32.1609,17.8036,2.9866,1.9624,1.6698,32225.6222,13591.8148,9883.7132,598429.8043,252400.0008,江苏,家居用品,梦百合家居科技股份有限公司,"Healthcare Co., Ltd",主板,SSE,CNY,L,20161013,
603315,福鞍股份,366.6704,43.3975,2.6789,10.2537,5.1819,30702.6264,21995.0901,9803.8401,343869.4157,246345.0091,辽宁,机械基件,辽宁福鞍重工股份有限公司,"Liaoning Fu-An Heavy Industry Co.,Ltd",主板,SSE,CNY,L,20150424,
603316,诚邦股份,35.9067,54.4426,2.3587,2.6116,2.7099,20328.0,10507.6598,9442.1756,201450.48,104130.9086,浙江,建筑工程,诚邦生态环境股份有限公司,"Chengbang Eco-Environment Co.,Ltd.",主板,SSE,CNY,L,20170619,
603317,天味食品,67.597,60.3605,10.3548,12.7556,11.1005,41315.5,4132.0,4132.0,1802182.11,180237.84,四川,食品,四川天味食品集团股份有限公司,"Sichuan Teway Food Group Co.,Ltd",主板,SSE,CNY,L,20190416,
603318,派思股份,1090.2978,,5.0257,11.3047,13.6707,40216.2277,40216.2277,15715.2277,477768.7851,477768.7851,辽宁,专用机械,大连派思燃气系统股份有限公司,"Dalian Energas Gas-System Co.,Ltd.",主板,SSE,CNY,L,20150424,
603319,湘油泵,17.1763,16.5911,2.1564,1.8443,1.7923,10490.155,7338.9919,7272.7959,166793.4645,116689.9712,湖南,汽车配件,湖南机油泵股份有限公司,"Hunan Oil Pump Co., Ltd.",主板,SSE,CNY,L,20161130,
603320,迪贝电气,36.7942,38.5628,2.4588,2.4824,2.3896,10000.0,3250.0,3250.0,157600.0,51220.0,浙江,机械基件,浙江迪贝电气股份有限公司,"Zhejiang Dibay Electric Co.,Ltd.",主板,SSE,CNY,L,20170502,
603321,梅轮电梯,48.5523,69.5599,2.334,3.3005,3.3293,30700.0,11610.0,10075.0,243451.0,92067.3,浙江,运输设备,浙江梅轮电梯股份有限公司,"Zhejiang Meilun Elevator Co.,Ltd",主板,SSE,CNY,L,20170915,
603322,超讯通信,137.0343,,7.9208,2.4412,2.4243,15652.0,15652.0,6280.811,340431.0,340431.0,广东,通信设备,超讯通信股份有限公司,"Super Telecom Co.,Ltd",主板,SSE,CNY,L,20160728,
603323,苏农银行,11.306,9.957,0.8092,2.8796,2.6153,180306.5243,87779.323,84970.6705,906941.8172,441529.9947,江苏,银行,江苏苏州农村商业银行股份有限公司,"Jiangsu Suzhou Rural Commercial Bank Co.,Ltd",主板,SSE,CNY,L,20161129,
603326,我乐家居,31.6619,24.188,3.6075,2.9797,2.5559,22594.0,6436.64,6436.64,322416.38,91850.8528,江苏,家居用品,南京我乐家居股份有限公司,"Nanjing Olo Home Furnishing Co.,Ltd.",主板,SSE,CNY,L,20170616,
603327,福蓉科技,61.9962,40.0006,8.0945,10.035,8.4061,40100.0,5100.0,5100.0,987663.0,125613.0,四川,元器件,四川福蓉科技股份公司,"Sichuan Furong Technology Co., Ltd.",主板,SSE,CNY,L,20190523,
603328,依顿电子,14.5764,15.4532,2.7321,2.864,3.0004,99823.0041,99823.0041,30424.1913,953309.6892,953309.6892,广东,元器件,广东依顿电子科技股份有限公司,"Guangdong Ellington Electronics Technology Co.,Ltd.",主板,SSE,CNY,L,20140701,
603329,上海雅仕,39.6686,,2.6221,1.0198,0.9307,13200.0,6468.0,5805.0,178464.0,87447.36,上海,仓储物流,上海雅仕投资发展股份有限公司,"Shanghai Ace Investment&Development Co., Ltd.",主板,SSE,CNY,L,20171229,
603330,上海天洋,40.2651,74.0426,2.3311,2.5254,2.2422,10920.0,4413.2907,3820.4607,141632.4,57240.3804,上海,塑料,上海天洋热熔粘接材料股份有限公司,"Shanghai Tianyang Hot Melt Adhesives Co.,Ltd",主板,SSE,CNY,L,20170213,
603331,百达精工,27.5546,25.7783,2.5855,2.5072,2.3367,12843.23,3181.33,3181.33,194189.6376,48101.7096,浙江,专用机械,浙江百达精工股份有限公司,Zhejiang Baida Precision Manufacturing Corp.,主板,SSE,CNY,L,20170705,
603332,苏州龙杰,21.8769,22.3029,2.5257,1.9315,1.9903,11893.8,2973.5,2973.5,336713.478,84179.785,江苏,化纤,苏州龙杰特种纤维股份有限公司,"Suzhou Longjie Special Fiber Co.,Ltd.",主板,SSE,CNY,L,20190117,
603333,尚纬股份,95.1449,54.6029,3.6897,3.5019,2.9107,51990.5,51362.6363,21212.6363,551619.205,544957.5711,四川,电气设备,尚纬股份有限公司,"Sunway Co., Ltd.",主板,SSE,CNY,L,20120507,
603335,迪生力,152.1417,445.5253,3.6179,2.5824,2.5479,42814.46,20337.46,19793.7909,205509.408,97619.808,广东,汽车配件,广东迪生力汽配股份有限公司,Guangdong Dcenti Auto-Parts Stock Limited Company,主板,SSE,CNY,L,20170620,
603336,宏辉果蔬,50.6072,44.6323,3.7847,4.2542,3.8885,22536.15,22536.15,7660.8585,324745.9215,324745.9215,广东,农业综合,宏辉果蔬股份有限公司,"Great-Sun Foods Co.,Ltd.",主板,SSE,CNY,L,20161124,
603337,杰克股份,18.6431,25.1944,3.26,2.0399,2.205,44594.982,11753.642,11753.642,846858.7082,223201.6616,浙江,纺织机械,杰克缝纫机股份有限公司,"Jack Sewing Machine Co.,Ltd",主板,SSE,CNY,L,20170119,
603338,浙江鼎力,47.7795,43.4726,7.7643,13.4442,12.5647,34677.5408,34677.5408,12743.2769,2295653.201,2295653.201,浙江,专用机械,浙江鼎力机械股份有限公司,"Zhejiang Dingli Machinery Co.,Ltd.",主板,SSE,CNY,L,20150325,
603339,四方科技,14.891,20.697,1.5788,2.2051,2.1749,21067.4875,20908.1875,12016.0451,271349.239,269297.455,江苏,专用机械,四方科技集团股份有限公司,"Square Technology Group Co., Ltd",主板,SSE,CNY,L,20160519,
603345,安井食品,52.3629,45.3577,5.4678,3.3226,2.9409,23006.6649,13687.6049,11636.0816,1415139.958,841924.5774,福建,食品,福建安井食品股份有限公司,"Fu Jian Anjoy Foods Co., Ltd.",主板,SSE,CNY,L,20170222,
603348,文灿股份,28.4406,52.8187,1.762,2.1984,2.3572,22000.0,7000.0,7000.0,356180.0,113330.0,广东,汽车配件,广东文灿压铸股份有限公司,"Guangdong Wencan Die Casting Co., Ltd.",主板,SSE,CNY,L,20180426,
603351,威尔药业,26.0348,21.0811,2.3793,3.6322,3.3761,9333.338,2333.338,2333.338,291106.8122,72776.8122,江苏,化学制药,南京威尔药业股份有限公司,"Nanjing Well Pharmaceutical Co.,Ltd.",主板,SSE,CNY,L,20190130,
603355,莱克电气,20.2566,18.3506,2.7815,1.4614,1.4741,40100.0,40100.0,6193.0051,856937.0,856937.0,江苏,家用电器,莱克电气股份有限公司,"Kingclean Electric Co.,Ltd",主板,SSE,CNY,L,20150513,
603356,华菱精工,25.2141,20.7968,2.1195,1.5782,1.1721,13334.0,9024.0,6235.58,154007.7,104227.2,安徽,机械基件,宣城市华菱精工科技股份有限公司,"Xuancheng Valin Precision Technology Co.,Ltd.",主板,SSE,CNY,L,20180124,
603357,设计总院,11.0203,12.9811,2.0915,2.9194,3.1366,45454.2698,22214.2698,22214.2698,481360.7172,235249.1172,安徽,建筑工程,安徽省交通规划设计研究总院股份有限公司,"Anhui Transport Consulting & Design Institute Co.,Ltd.",主板,SSE,CNY,L,20170801,
603358,华达科技,20.1575,28.4047,1.5879,1.0238,1.0457,31360.0,13770.1564,9219.7224,414892.8,182179.1692,江苏,汽车配件,华达汽车科技股份有限公司,"Huada Automotive Technology Corp.,Ltd",主板,SSE,CNY,L,20170125,
603359,东珠生态,14.4647,14.1817,1.6759,2.9569,2.6428,31864.0,15295.028,15275.722,471268.56,226213.4641,江苏,建筑工程,东珠生态环保股份有限公司,"Dongzhu Ecological Environment Protection Co.,Ltd",主板,SSE,CNY,L,20170901,
603360,百傲化学,37.9941,20.3721,5.7419,10.4441,7.5888,18667.6,7840.9332,7840.9332,551627.58,231699.5761,辽宁,化工原料,大连百傲化学股份有限公司,Dalian BIO-CHEM Company Limited,主板,SSE,CNY,L,20170206,
