code,name,enname,pct_chg_exact,open,high,low,close,pre_close,change,amplitude,vol,amount,sector,limit_up_count,up_count,up_true_count,turnover_rate,volume_ratio,ma_3,pct_chg_3,ma_5,pct_chg_5,ma_10,pct_chg_10,,,,,
688333,铂力特,"Xi'An Bright Laser Technologies Co.,Ltd.",-3.51,49.74,50.38,47.34,48.33,50.09,-1.76,6.07,13109.66,63460.486,STAR,False,False,False,False,0,False,0,0,7.2996,1.02,49.9,-10.17,51.89,-12.9,53.78,-8.98
688363,华熙生物,Bloomage Biotechnology Corporation Limited,-0.93,86.06,86.66,83.12,85.85,86.66,-0.81,4.08,28934.87,246525.926,STAR,False,False,False,False,0,False,0,0,6.3362,0.66,88.52,-9.73,91.15,-8.6,93.48,-12.41
688366,昊海生科,"Shanghai Haohai Biological Technology Co., Ltd.",1.02,90.38,91.88,88.21,91.34,90.42,0.92,4.06,6988.52,63071.442,STAR,False,False,False,False,0,False,1,0,4.7663,0.43,91.01,2.17,89.95,9.94,86.22,8.79
688368,晶丰明源,"Shanghai Bright Power Semiconductor Co., Ltd.",5.73,62.88,66.8,62.53,66.61,63.0,3.61,6.78,16085.89,104147.644,STAR,False,False,False,False,0,False,1,0,11.4285,1.42,64.77,-0.75,65.62,2.04,64.53,9.74
688369,致远互联,Beijing Seeyon Internet Software Corp.,-4.23,57.44,57.5,54.63,55.01,57.44,-2.43,5.0,18685.04,103846.852,STAR,False,False,False,False,0,False,0,0,10.5812,0.98,57.48,-9.75,59.33,-11.43,61.43,-15.76
688388,嘉元科技,"Guangdong Jia Yuan Technology Shares Co.,Ltd.",-3.9,40.58,40.59,38.75,39.16,40.75,-1.59,4.52,25391.32,99645.031,STAR,False,False,False,False,0,False,0,0,4.8054,1.46,39.99,-3.83,40.45,-4.02,41.07,-5.68
688389,普门科技,"Shenzhen Lifotronic Technology Co., Ltd.",-2.13,16.69,16.69,15.81,16.07,16.42,-0.35,5.36,33507.46,54369.741,STAR,False,False,False,False,0,False,0,6,9.6419,0.73,16.46,-5.75,16.72,-4.06,17.32,-13.18
code,name,enname,pct_chg_exact,open,high,low,close,pre_close,change,amplitude,vol,amount,sector,limit_up,limit_down,limit_up_used,limit_up_ctn,limit_up_count,up_ctn,up_count,up_true_count,turnover_rate,volume_ratio,ma_3,pct_chg_3,ma_5,pct_chg_5,ma_10,pct_chg_10
300798,锦鸡股份,"JiangSu Jinji Industrial Co., Ltd.",10.05,8.76,8.76,8.76,8.76,7.96,0.8,0.0,541.86,474.669,GEB,True,False,False,False,0,False,0,0,0.1297,,,,,,,
300802,矩子科技,"Jutze Intelligent Technology Co., Ltd.",10.0,61.84,61.84,61.84,61.84,56.22,5.62,0.0,2549.16,15764.005,GEB,True,False,False,False,0,False,0,0,1.0197,3.14,56.39,33.1,51.57,61.04,,
300803,指南针,"Beijing Compass Technology Development Co., Ltd.",10.02,14.5,14.5,14.5,14.5,13.18,1.32,0.0,1176.89,1706.49,GEB,True,False,False,False,0,False,0,0,0.2068,1.3,13.22,33.15,12.09,61.11,,
300805,电声股份,"Guangdong Brandmax Marketing Co.,Ltd.",10.02,17.78,17.78,17.78,17.78,16.16,1.62,0.0,404.09,718.472,GEB,True,False,False,False,0,False,0,0,0.0955,,16.21,,,,,
300806,N斯迪克,"Jiangsu Sidike New Materials Science & Technology Co., Ltd.",44.01,13.52,16.23,13.52,16.23,11.27,4.96,24.05,872.25,1410.431,GEB,False,False,False,False,0,False,0,0,0.2986,,,,,,,
603390,N通达,"Guangzhou Tongda Auto Electric Co., Ltd",43.99,12.08,14.5,12.08,14.5,10.07,4.43,24.03,10033.63,14527.468,SH,False,False,False,False,0,False,0,0,1.1412,,,,,,,
code,name,pct_vol(%),volume,pct_chg(%),pre_close_price,open_price,close_price,high,low
603976,正川股份,3713.18,132546.03,0.04,26.79,24.11,26.8,29.19,24.11
300345,红宇新材,3053.4,421578.2,-9.94,9.05,8.15,8.15,8.5,8.15
300341,麦克奥迪,1394.86,1062431.62,7.24,13.95,14.1,14.96,15.35,13.5
601599,鹿港文化,1079.94,976179.18,10.0,3.5,3.53,3.85,3.85,3.28
603829,洛凯股份,648.5,53191.2,6.04,9.93,9.93,10.53,10.56,9.91
300484,蓝海华腾,468.57,123710.44,1.43,9.82,10.0,9.96,10.35,9.9
600236,桂冠电力,457.68,231711.83,0.63,4.8,4.94,4.83,5.15,4.8
300591,万里马,418.1,115088.79,10.04,5.58,5.98,6.14,6.14,5.98
002026,山东威达,404.38,92043.55,9.98,4.81,4.9,5.29,5.29,4.9
600894,广日股份,383.67,215650.53,1.79,7.25,7.35,7.38,7.63,7.31
002235,安妮股份,377.4,914282.94,-8.36,9.45,8.51,8.66,9.14,8.51
300310,宜通世纪,350.96,523227.07,4.69,4.9,5.11,5.13,5.39,5.11
000632,三木集团,336.97,56269.27,2.12,6.13,6.08,6.26,6.27,6.07
600678,四川金顶,333.14,581502.69,10.08,5.06,5.56,5.57,5.57,5.23
300718,长盛轴承,326.6,56757.09,1.34,17.93,18.22,18.17,18.22,17.6
603085,天成自控,324.69,61481.94,9.99,7.41,7.4,8.15,8.15,7.37
002494,华斯股份,323.46,54486.52,3.18,4.72,4.72,4.87,5.03,4.7
000536,华映科技,311.75,1642718.49,9.84,2.54,2.49,2.79,2.79,2.48
002891,中宠股份,302.45,48863.26,7.08,22.32,22.56,23.9,24.28,22.11
000018,神城A退,302.08,193.0,-9.46,0.74,0.67,0.67,0.67,0.67
code,name,pct_highest(%),pct_chg(%),pre_close_price,open_price,close_price,high,low,volume
603915,国茂股份,-5.102,3.98,14.31,14.3,14.88,15.68,14.21,48928.45
000040,东旭蓝天,-5.0575,3.77,3.98,4.05,4.13,4.35,3.99,837234.97
002497,雅化集团,-5.1005,3.72,5.92,5.93,6.14,6.47,5.85,268049.66
600105,永鼎股份,-6.2112,3.19,4.39,4.41,4.53,4.83,4.35,1539394.71
300720,海川智能,-5.4072,3.12,14.08,14.1,14.52,15.35,14.07,18558.06
603021,山东华鹏,-6.4516,2.9,9.3,9.38,9.57,10.23,9.25,134500.32
000056,皇庭国际,-5.9341,2.88,4.16,4.21,4.28,4.55,4.2,176121.41
600888,新疆众和,-5.3061,2.88,4.51,4.5,4.64,4.9,4.5,106040.67
002266,浙富控股,-5.0998,2.39,4.18,4.35,4.28,4.51,4.27,237612.2
600615,丰华股份,-6.3158,0.93,9.7,9.58,9.79,10.45,9.34,209176.71
600236,桂冠电力,-6.2136,0.63,4.8,4.94,4.83,5.15,4.8,231711.83
601916,浙商银行,-10.9319,0.61,4.94,4.95,4.97,5.58,4.88,9478244.63
603208,江山欧派,-5.0372,0.49,50.84,51.09,51.09,53.8,50.6,18604.0
002781,奇信股份,-7.0787,0.43,16.47,16.42,16.54,17.8,16.42,15366.0
603976,正川股份,-8.1877,0.04,26.79,24.11,26.8,29.19,24.11,132546.03
300508,维宏股份,-6.4758,-0.38,26.24,26.5,26.14,27.95,26.03,5519.2
600836,界龙实业,-5.1282,-0.45,4.46,4.4,4.44,4.68,4.32,234430.4
300112,万讯自控,-5.8524,-1.07,7.48,7.7,7.4,7.86,7.4,29666.38
300552,万集科技,-5.4311,-1.32,75.7,76.19,74.7,78.99,73.0,33821.3
300107,建新股份,-7.8406,-1.51,7.28,7.3,7.17,7.78,7.17,313028.76
code,name,ma_up_count,pct_chg(%),MA2,pct_chg_2(%),MA3,pct_chg_3(%),MA5,pct_chg_5(%),MA10,pct_chg_10(%),MA20,pct_chg_20(%),MA30,pct_chg_30(%),pre_close_price,open_price,close_price,high,low,volume
603022,新通联,35,1.36,14.08,-8.7,14.56,-16.1,15.67,-15.15,15.51,-10.32,14.97,16.72,13.16,57.1,13.98,13.82,14.17,14.68,13.82,102078.3
002058,威尔泰,25,2.2,20.25,3.91,20.07,3.91,19.86,6.01,19.39,7.91,18.28,23.16,17.27,39.25,20.03,20.03,20.47,20.49,19.92,21413.21
002332,仙琚制药,22,10.05,10.77,10.7,10.57,11.13,10.52,12.02,10.18,27.31,9.6,32.71,9.2,36.73,10.25,10.2,11.28,11.28,9.92,657913.93
002605,姚记科技,20,0.25,16.26,-3.78,16.48,1.31,16.42,-4.12,16.02,16.12,14.9,19.53,14.34,24.75,16.24,16.46,16.28,16.83,15.92,90895.3
300003,乐普医疗,20,-1.18,34.61,-2.19,34.79,-5.44,35.49,-4.97,34.84,10.58,33.0,17.29,31.23,24.91,34.81,34.99,34.4,35.08,33.69,290649.66
002028,思源电气,19,0.3,13.39,1.06,13.35,-0.52,13.39,-1.25,13.35,2.37,13.1,9.47,12.56,14.71,13.37,13.35,13.41,13.55,13.19,63892.27
002022,科华生物,19,-0.53,11.24,-3.03,11.35,-7.13,11.61,-4.92,11.59,-3.36,11.29,9.69,10.95,9.9,11.27,11.26,11.21,11.4,11.11,85858.02
600406,国电南瑞,19,-0.59,23.46,-0.43,23.47,-2.05,23.65,-2.74,23.64,1.61,23.0,9.35,22.49,7.49,23.53,23.75,23.39,23.75,23.1,177661.42
002821,凯莱英,18,-0.35,127.22,-3.82,128.83,-11.93,134.88,-10.47,134.71,-2.3,132.06,3.8,129.21,2.98,127.44,128.0,127.0,128.65,125.7,34599.04
300558,贝达药业,17,8.89,70.13,8.55,69.2,-0.11,70.91,-1.75,70.18,18.01,64.78,35.59,61.22,44.49,67.14,67.03,73.11,73.85,66.01,105511.79
603035,常熟汽饰,17,3.14,10.35,5.63,10.22,5.31,10.12,4.27,10.08,9.48,9.8,13.25,9.56,15.88,10.19,10.2,10.51,10.6,10.13,86737.67
002047,宝鹰股份,17,1.87,6.46,1.56,6.45,0.77,6.47,-0.46,6.37,6.19,6.08,17.06,5.83,27.34,6.4,6.43,6.52,6.54,6.42,152966.76
603506,南都物业,17,0.22,23.09,0.39,23.06,-5.05,23.19,3.31,22.27,12.79,20.84,23.32,20.03,25.46,23.06,22.94,23.11,23.57,22.83,25390.53
300486,东杰智能,17,-0.16,18.31,1.72,18.21,1.89,18.15,1.44,18.02,3.51,17.41,19.53,16.75,19.45,18.33,18.43,18.3,18.45,18.1,12291.0
300277,海联讯,17,-5.43,8.77,-10.68,9.03,-8.38,9.23,-12.42,9.14,-8.67,8.86,6.09,8.4,18.47,9.02,9.11,8.53,9.12,8.53,72906.0
601100,恒立液压,16,4.06,45.79,3.78,45.53,3.87,45.23,3.41,44.47,13.21,42.69,19.25,41.41,21.61,44.88,45.6,46.7,48.3,44.88,95772.64
300189,神农科技,16,1.54,3.92,-0.75,3.94,-1.25,3.97,-3.66,3.93,1.54,3.78,14.49,3.65,16.18,3.89,3.89,3.95,3.99,3.81,61885.36
603816,顾家家居,16,1.54,39.27,2.14,39.09,0.08,39.32,-2.32,39.27,3.07,38.25,10.01,37.3,15.4,38.97,38.78,39.57,39.86,38.68,23265.62
600741,华域汽车,16,0.19,26.34,1.85,26.18,2.57,25.99,0.34,25.86,5.02,25.5,6.33,24.9,10.94,26.31,26.34,26.36,26.49,25.91,112099.08
002816,和科达,16,0.0,22.54,-0.27,22.56,-1.27,22.67,-0.4,22.53,5.77,21.67,12.14,21.11,9.74,22.54,22.51,22.54,22.83,22.3,4691.0
cb_code,cb_name,stock_code,stock_name,pct_chg(%),pre_close_price,open_price,close_price,high,low,volume
123009,星源转债,300568,星源材质,2.75,109.0,109.019,112.0,112.556,109.019,15359.0
123021,万信转2,300168,万达信息,2.59,125.25,126.007,128.5,129.998,125.0,2543466.0
123032,万里转债,300591,万里马,2.07,100.225,100.8,102.301,102.721,100.8,865342.0
128079,英联转债,002846,英联股份,1.84,103.787,103.78,105.7,108.0,103.7,548966.0
128032,双环转债,002472,双环传动,1.73,95.45,95.45,97.098,97.2,95.392,200488.0
128054,中宠转债,002891,中宠股份,1.68,113.49,113.49,115.4,116.501,112.833,112711.0
113530,大丰转债,603081,大丰实业,1.62,109.25,109.5,111.02,111.2,108.8,172690.0
113520,百合转债,603313,梦百合,1.56,127.97,128.0,129.96,130.0,126.9,147790.0
123031,晶瑞转债,300655,晶瑞股份,1.49,125.29,125.641,127.16,131.58,125.641,525316.0
123027,蓝晓转债,300487,蓝晓科技,1.36,114.05,113.01,115.6,115.876,112.8,180306.0
113538,安图转债,603658,安图生物,1.31,148.87,149.62,150.82,151.5,148.0,508550.0
123022,长信转债,300088,长信科技,1.19,121.844,122.44,123.3,127.0,122.439,667816.0
113523,伟明转债,603568,伟明环保,1.14,125.8,129.0,127.23,129.0,125.0,44770.0
123017,寒锐转债,300618,寒锐钴业,1.13,123.6,123.701,125.0,129.39,123.01,350999.0
110056,亨通转债,600487,亨通光电,1.0,109.64,109.7,110.74,110.9,109.69,397020.0
113521,科森转债,603626,科森科技,1.0,104.55,104.9,105.6,105.6,104.6,19570.0
128041,盛路转债,002446,盛路通信,0.92,141.101,145.87,142.401,145.87,142.0,6998.0
113543,欧派转债,603833,欧派家居,0.88,118.28,118.28,119.32,119.4,118.28,117030.0
128072,翔鹭转债,002842,翔鹭钨业,0.76,104.701,104.701,105.5,105.51,104.55,5037.0
127011,中鼎转2,000887,中鼎股份,0.75,106.701,106.701,107.5,107.5,106.31,16381.0
code,name,pct_close(%),amplitude,pct_high(%),upper_shadow(%),close_price,open_price,high,low,pre_close_price,amount(E),circ_mv(E)
300356,光一科技,5.46,11.32,9.96,4.5,7.73,7.23,8.06,7.23,7.33,5.91,28.49
300493,润欣科技,5.39,10.53,10.01,4.62,8.21,7.8,8.57,7.75,7.79,4.67,39.17
601100,恒立液压,4.06,7.62,7.62,3.57,46.7,45.6,48.3,44.88,44.88,4.47,411.89
000040,东旭蓝天,3.77,9.05,9.3,5.53,4.13,4.05,4.35,3.99,3.98,3.49,43.79
000662,天夏智慧,3.53,8.48,7.95,4.42,5.86,5.63,6.11,5.63,5.66,6.32,64.05
600105,永鼎股份,3.19,10.93,10.02,6.83,4.53,4.41,4.83,4.35,4.39,7.25,56.09
603976,正川股份,0.04,18.96,8.96,8.92,26.8,24.11,29.19,24.11,26.79,3.27,10.26
002721,金一文化,-2.61,11.83,6.61,6.78,5.6,5.74,6.13,5.45,5.75,3.67,34.77
002611,东方精工,-3.04,11.56,8.11,3.85,4.78,5.14,5.33,4.76,4.93,4.17,52.87
002247,聚力文化,-3.42,13.35,7.14,10.56,3.11,3.02,3.45,3.02,3.22,4.24,16.93
